netflix_id,title,image,rating,url,content_type,show_type,season_number,year,tv_rating,description,genre,cast,director,duration,language,Awards,updated_db,item_category
81227735,Our Father (2022),,"5.7/10
",https://www.netflix.com/title/81227735,Netflix Original Documentary,,,,,"After a woman's at-home DNA test reveals multiple half-siblings, she discovers a shocking scheme involving donor sperm and a popular fertility doctor.",Drama,,Lucie Jourdan,"97 mins / 1h 37m
",English,,"Jan 25, 2023",What’s New on Netflix
81228406,Are You the One? (2 Seasons),,"6.5/10
",https://www.netflix.com/title/81228406,,,,,,"A group of single contestants heads to a tropical destination, where they must find their perfect matches for a shot at serious cash and lasting love.","Game-Show, Reality-TV","Ryan Devlin, Terrence Jenkins, Maria Elizondo",,"41 min
",English,2 nominations,"Jan 25, 2023",What’s New on Netflix
81228456,Married at First Sight (Season 11),,"6.1/10
",https://www.netflix.com/title/81228456,,,,,,"In an extreme social experiment, six singles yearning for a lifelong partnership agree to a provocative proposal: getting married the moment they meet.","Reality-TV, Romance","Pepper Schwartz, Calvin Roberson, Viviana Coles",,"83 min / 1h 23m
",English,1 nomination,"Jan 25, 2023",What’s New on Netflix
81228515,Trevor Noah: I Wish You Would (2022),,,https://www.netflix.com/title/81228515,Netflix Original,,,,,"Emmy-winning comedian Trevor Noah talks learning German, speaking ill of the dead, judging people in horror movies and ordering Indian food in Scotland.",Comedy,Trevor Noah,,"60 min / 1h 0m
",English,,"Jan 25, 2023",What’s New on Netflix
81228573,Komi Can't Communicate (Season 1 - Part 2),,"7.8/10
",https://www.netflix.com/title/81228573,Netflix Original Anime,,,,,"At a high school full of unique characters, Tadano helps his shy and unsociable classmate Komi reach her goal of making friends with 100 people.","Animation, Comedy, Drama","Aoi Koga, Gakuto Kajiwara, Rie Murakawa
",,,Japanese,1 win & 2 nominations,"Jan 25, 2023",What’s New on Netflix
81229042,Catherine Cohen: The Twist...? She's Gorgeous (2022),,,https://www.netflix.com/title/81229042,Netflix Original,,,,,"In this sparkling cocktail of standup and song, Catherine Cohen serenades about looking for love, the absurdity of marathons and burying someone alive.","Stand-up, Comedy",Catherine Cohen,Steve Brill,"61 mins / 1h 1m
",English,,"Jan 25, 2023",What’s New on Netflix
81229197,Hakkunde (2017),,"6.4/10
",https://www.netflix.com/title/81229197,,,,,,A perpetually unemployed graduate desperately leaves his city for a potential opportunity until a roadblock threatens to derail his chance at a career.,"Comedy, Drama","Frank Donga, Rahama Sadau, Maryam Booth",Oluseyi Asurf,"99 min / 1h 39m
",English,11 wins & 1 nomination,"Jan 25, 2023",What’s New on Netflix
81229200,Azali (2018),,"5.6/10
",https://www.netflix.com/title/81229200,,,,,,"Sent away to evade an arranged marriage, a 14-year-old begins a harrowing journey of sex work and poverty in the slums of Accra.",Drama,"Asana Alhassan, Akofa Edjeani Asiedu, Adjetey Anang",Kwabena Gyansah,"92 min / 1h 32m
",English,,"Jan 25, 2023",What’s New on Netflix
81229555,Straight Up (2019),,6.8/10,https://www.netflix.com/title/81229555,Recommended,,,,,"When a gay brainiac with OCD questions his identity, he enters a romantic relationship with a woman, leaving sex and physical intimacy out of it.","Comedy, Romance","James Sweeney, Omar Guazzelli, Brendan Scannell",James Sweeney,"95 min / 1h 35m
",English,1 win & 2 nominations,"Jan 25, 2023",What’s New on Netflix
81229595,Pete Davidson Presents: The Best Friends (2022),,"4.2/10
",https://www.netflix.com/title/81229595,Netflix Original,,,,,"Pete Davidson jokes about rumors, free plane rides and his very weird year as he invites his friends onstage for a night of stand-up comedy and music.","Stand-up, Comedy","Pete Davidson, Machine Gun Kelly, Big Wet, Neko White, Giulio Gallarotti, Carly Aquilino",Jason Orley,"58 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81231974,Wednesday (Season 1),,8.1/10,https://www.netflix.com/title/81231974,Recommended,,,,,"Smart, sarcastic and a little dead inside, Wednesday Addams investigates a murder spree while making new friends -- and foes -- at Nevermore Academy.","Comedy, Crime, Family","Jenna Ortega, Gwendoline Christie, Riki Lindhome, Christina Ricci, Jamie McShane, Hunter Doohan",,"45 mins
",English,1 nomination,"Jan 25, 2023",What’s New on Netflix
81232463,End of the Road (2022),,4.8/10,https://www.netflix.com/title/81232463,Netflix Original,,,,,Recently widowed mom Brenda fights to protect her family during a harrowing road trip when a murder and a missing bag of cash plunge them into danger.,"Action, Crime, Drama","Queen Latifah, Beau Bridges, Ludacris",Millicent Shelton,"89 min / 1h 29m
",English,,"Jan 25, 2023",What’s New on Netflix
81233669,Maverix (Season 1),,"8.4/10
",https://www.netflix.com/title/81233669,Netflix Original,,,,,"Motocross teens go for big air as they try to beat their rivals, bring out the best in each other and win it all in this high-speed series.","Family, Sport","Darcy Tadich, Tatiana Goode, Tjiirdm McGuire, Sebastian Tang, Charlotte Maggi, Sam Winspear-Schillings",,"24 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81233911,Standing Up (Season 1),,,https://www.netflix.com/title/81233911,Netflix Original,,,,,From juggling jobs to chasing viral fame: Making it in stand-up can be a messy business. But these four friends will risk it all to make the world laugh.,Drama,"Mariama Gueye, Younes Boucif, Elsa Guedj, Jean Siuen","Farid Bentoumi, Bryan Marciano","44 mins
",French,,"Jan 25, 2023",What’s New on Netflix
81236173,That's My Time with David Letterman (Season 1),,,https://www.netflix.com/title/81236173,Netflix Original,,,,,David Letterman invites some of the hottest up-and-coming stand-up stars to perform a set and sit down for a chat.,"Comedy, Talk-Show","David Letterman, Sam Morril, Naomi Ekperigin, Rosebud Baker, Brian Simpson, Robin Tran",,"19 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81236197,Chip and Potato: Chip's Holiday (2022),,,https://www.netflix.com/title/81236197,Netflix Original,,,,,"When falling coconuts keep everyone awake all night on vacation, Chip and Potato come up with a plan to help the family get a puggy good night's sleep!","Kids, Cartoon","Abigail Journey Oliver, Andrea Libman, Briana Buckmaster, Brian Dobson, Chance Hurstfield",,"24 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81239598,Woman of the Dead (Season 1),,"6.9/10
",https://www.netflix.com/title/81239598,Netflix Original,,,,,"In a vengeful quest to find out who killed her husband, a woman ends up exposing her small community's deepest and ugliest secrets.","Crime, Drama, Mystery","Anna Maria Mühe, Yousef Sweid, Hans-Uwe Bauer, Felix Klare, Emilia Pieske, Lilian Rosskopf",Nicolai Rohde,"46 mins
",German,,"Jan 25, 2023",What’s New on Netflix
81241013,Ivy + Bean: Doomed to Dance (2022),,,https://www.netflix.com/title/81241013,Netflix Original,,,,,"Ivy and Bean sign up for ballet, only to learn they'll be dancing in a recital in front of hundreds of people. Time to get out of it -- tout suite!","Comedy, Family","Keslee Blalock, Madison Skye Validum",,"56 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81241465,A Perfect Pairing (2022),,"7.3/10
",https://www.netflix.com/title/81241465,Netflix Original,,,,,"To win over a major client, a go-getter LA wine exec signs on to work at an Australian sheep farm, where she sparks with a rugged and mysterious local.","Comedy, Romance","Victoria Justice, Adam Demos, Luca Sardelis, Samantha Cain, Craig Horner, Antonio Alvarez",Stuart McDonald,"101 min / 1h 41m
",English,,"Jan 25, 2023",What’s New on Netflix
81242572,Nikamma (2022),,"1.5/10
",https://www.netflix.com/title/81242572,,,,,,A lazy slacker struggles to get along with his diligent sister-in-law -- until they must step up and fight together against a common enemy.,"Action, Comedy, Drama","Abhimanyu Dasani, Imam Hossain Saju, Shirley Setia",Sabir Khan,"152 min / 2h 32m
",Hindi,,"Jan 25, 2023",What’s New on Netflix
81242575,Major (2022),,"8.7/10
",https://www.netflix.com/title/81242575,,,,,,"This biopic follows the life of Indian Army officer Major Sandeep Unnikrishnan, from his childhood to his heroic actions during the 2008 Mumbai attacks.","Action, Biography, Drama","Adivi Sesh, Sobhita Dhulipala, Saiee Manjrekar",Sashi Kiran Tikka,"150 min / 2h 30m
",Telugu,,"Jan 25, 2023",What’s New on Netflix
81243745,Hurdang (2022),,"4.8/10
",https://www.netflix.com/title/81243745,,,,,,"In 1990, a brash college student gets drawn into an uproar surrounding a critical bill that will affect India's education system.","Drama, Romance","Sunny Kaushal, Nushrratt Bharuccha, Vijay Varma",Nikhil Bhat,"122 min / 2h 2m
",Hindi,,"Jan 25, 2023",What’s New on Netflix
81243747,Bhool Bhulaiyaa 2 (2022),,"6.8/10
",https://www.netflix.com/title/81243747,,,,,,"When strangers Reet and Ruhan cross paths, their journey leads to an abandoned mansion and a dreaded spirit who has been trapped for 18 years.","Comedy, Horror","Tabu, Kartik Aaryan, Kiara Advani, Rajpal Yadav, Sanjay Mishra, Ashwini Kalsekar",Anees Bazmee,"143 min / 2h 23m
",Hindi,,"Jan 25, 2023",What’s New on Netflix
81243961,Our Universe (Season 1),,"7.9/10
",https://www.netflix.com/title/81243961,Netflix Original Documentary,,,,,Witness the remarkable story of our universe over billions of years and its inextricable link to life on Earth in this sweeping documentary series.,Documentary,Morgan Freeman,,"44 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81244075,Foot Fairy (2020),,"4.9/10
",https://www.netflix.com/title/81244075,,,,,,"When a serial killer with a peculiar foot fetish begins to target women, a determined investigation officer will stop at nothing to find the culprit.","Crime, Thriller","Gulshan Devaiah, Sagarika Ghatge, Kunaal Roy Kapur",Kanishk Varma,"115 min / 1h 55m
",Hindi,,"Jan 25, 2023",What’s New on Netflix
81244169,The Action Pack Saves Christmas (2022),,,https://www.netflix.com/title/81244169,Netflix Original,,,,,The Action Pack teams up with Santa Claus to save the day when greedy Teddy Von Taker plots to steal all of the Christmas cheer from Hope Springs.,Animation,"Sydney Thomas, Julieta Cortes, Giancarlo Sabogal, Nevin Kar, Oscar Reyez",,"27 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81244451,Baby Mamas (2018),,"6.4/10
",https://www.netflix.com/title/81244451,,,,,,"From surprise news to relationship blues, four coworkers in different stages of motherhood unite to support each other in their struggles with men.",Drama,"Jonathan Boynton-Lee, Sthembiso Khoza, Thembisa Mdoda",Stephina Zwane,"93 min / 1h 33m
",English,,"Jan 25, 2023",What’s New on Netflix
81245455,Troll (2022),,"7.1/10
",https://www.netflix.com/title/81245455,Recommended,,,,,"When an explosion in the Norwegian mountains awakens an ancient troll, officials appoint a fearless paleontologist to stop it from wreaking deadly havoc.","Action, Adventure, Fantasy","Ine Marie Wilmann, Kim Falck, Mads Sjøgård Pettersen",Roar Uthaug,"101 min / 1h 41m
",Norwegian,,"Jan 25, 2023",What’s New on Netflix
81245457,Bee and PuppyCat (Season 1),,"8.2/10
",https://www.netflix.com/title/81245457,Recommended,,,,,"On a charming magical island, the impulsive Bee and her furry pal get up to all sorts of adventures while working for an intergalactic temp agency.","Animation, Short, Action","Allyn Rachel, Kent Osborne, Alexander James Rodriguez, Ashly Burch",,"16 episodes - 28 mins
",English,2 nominations,"Jan 25, 2023",What’s New on Netflix
81246530,Barbie: It Takes Two (Season 1),,,https://www.netflix.com/title/81246530,,,,,,"From the beach to the big city, follow fab friends Malibu and Brooklyn as they have fun, share the spotlight and pursue their musical dreams in NYC!","Kids, Cartoons","America Young, Tatiana Varria, Nicolas Roye, Gabe Kunda, Mela Lee, Cassidy Naber",,"23 mins
",English,,"Jan 25, 2023",What’s New on Netflix
81247496,The Fight for Justice: Paolo Guerrero (Season 1),,,https://www.netflix.com/title/81247496,Netflix Original,,,,,Peruvian soccer star Paolo Guerrero wages a difficult legal battle after testing positive for cocaine months before the World Cup. Based on a true story.,Drama,"Nikko Ponce, Irene Eyzaguirre, Rodrigo Palacios, Emilram Cossío, Tatiana Espinoza, Juan Pablo Sorín","Javier Fuentes-León, Daniel Vega","38 mins
",Spanish,,"Jan 25, 2023",What’s New on Netflix
81248118,Battle: Freestyle (2022),,,https://www.netflix.com/title/81248118,Netflix Original,,,,,"Amalie is elated when her and Mikael's dance crew is selected to compete in Paris, but becomes distracted when she reunites with her estranged mother.","Drama, Music, Romance","Lisa Teige, Fabian Svegaard Tapia, Ellen Dorrit Petersen",Ingvild Søderlind,"88 mins / 1h 28m
",Norwegian,,"Jan 25, 2023",What’s New on Netflix
81248392,Bank Robbers: The Last Great Heist (2022),,,https://www.netflix.com/title/81248392,Netflix Original Documentary,,,,,"Through candid interviews, the perpetrators of Argentina's most notorious bank heist detail how -- and why -- they carried out the radical 2006 operation.","Documentary, Crime",,Matías Gueilburt,"109 min / 1h 49m
",Spanish,,"Jan 25, 2023",What’s New on Netflix
81248608,Jane Fonda & Lily Tomlin: Ladies Night Live (2022),,"3.9/10
",https://www.netflix.com/title/81248608,Netflix Original,,,,,"Jane Fonda and Lily Tomlin host an iconic celebration of women in comedy with stand-up sets from Cristela Alonzo, Margaret Cho, Michelle Buteau and more.","Documentary, Biography","Jane Fonda, Lily Tomlin, Heather McMahan, Michelle Buteau, Cristela Alonzo, Iliza Shlesinger",Ryan Polito,"133 min / 2h 13m
",English,,"Jan 25, 2023",What’s New on Netflix
81249156,Too Hot to Handle: Brazil (Season 2),,"5.5/10
",https://www.netflix.com/title/81249156,Netflix Original,,,,,"Sizzling hot young Brazilians meet at a dreamy beach resort. But for a shot at R$500,000 in this fun reality show, they'll have to give up sex.","Game-Show, Reality-TV, Romance","Alyson Leigh Rosenfeld, Bruna Louise, Alana Barrett-Adkins",,"56 mins
",Portuguese,,"Jan 25, 2023",What’s New on Netflix
81249430,"BARDO, False Chronicle of a Handful of Truths (2022)",,7.5/10,https://www.netflix.com/title/81249430,Netflix Original,,,,,"An acclaimed journalist and documentarian goes on an epic introspective journey to reconcile with the past, the present and his identity.","Comedy, Drama","Daniel Giménez Cacho, Griselda Siciliani, Ximena Lamadrid",Alejandro G. Iñárritu,"159 min / 2h 39m
",Spanish,1 win & 2 nominations,"Jan 25, 2023",What’s New on Netflix
81249665,Street Food: USA (Season 1),,"7.1/10
",https://www.netflix.com/title/81249665,Netflix Original Documentary,,,,,"Get a taste of the most beloved bites on American streets and, along the way, discover the heart, soul and wildly diverse real people behind the food.","Documentary
",,,,English,,"Jan 25, 2023",What’s New on Netflix
81249731,"Boo, Bitch (Limited Series)",,"5.0/10
",https://www.netflix.com/title/81249731,Netflix Original,,,,,"Two senior BFFs make a last-ditch attempt to be seen. But when one of them becomes a ghost, she'll need to really live her best life -- while she can.",Comedy,"Lana Condor, Zoe Colletti, Mason Versaw, Aparna Brielle, Tenzing Norgay Trainor",,"28 mins
",English,,"Jan 25, 2023",What’s New on Netflix
